"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"1309",-1.45769,-1.3942,-1.42779,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,-1.47649,-0.01696,-0.1394,-1.03209,-1.36149,-1.39979,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-1.60767,-1.06221,-1.12665,-1.20963,1.09726,-1.25268,-1.27619,-1.23051,-0.11203,-1.08902,-1.29865,0.65411,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"1310",2.47062,2.34826,2.46461,2.52501,1.90702,2.56559,2.67299,2.65277,1.71464,2.10275,2.16977,2.56691,2.16587,2.52267,2.19093,2.45331,1.96572,2.43517,2.18813,2.07987,2.8415,2.6308,2.7244,2.21315,2.24075,2.32823,2.81331,1.84658,1.40571,1.46788,2.10258,2.40401,1.99844,2.6555,2.47268,1.5481,1.9416,2.35598
"1311",-1.45769,-1.3942,-1.46227,-1.27602,-1.27334,-1.21719,-1.37386,-1.36832,-0.97174,0.25955,-1.28137,-1.03209,-1.36149,-1.39979,-1.39503,0.55432,-0.23782,-0.47672,-0.56769,-0.6847,-0.62503,-1.12665,-1.20963,-0.60138,-0.68726,-0.86552,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,0.09974,0.09452,-1.34158,-1.22961,-1.39906,-1.2408,-1.32403
"1312",-1.24451,0.34383,-0.47039,-1.09146,-1.42668,-1.10374,-1.25149,-0.57804,-0.66363,-0.25863,-0.83901,0.28754,-1.3527,-1.2314,-1.36896,-1.34569,-1.40663,0.19284,-1.24482,-1.60767,-0.85005,-1.12665,-0.77252,-1.22997,-0.84033,-0.94588,-1.20264,0.17455,-0.23882,0.78415,-0.9171,0.02682,0.98651,-0.68467,-0.90983,1.08085,1.36812,-1.28848
"1313",0.61796,0.03615,0.39938,0.70706,-1.42668,0.24087,0.22494,0.58001,0.22733,0.72028,0.60586,0.2699,-0.16768,0.16628,-0.15714,0.64075,0.21049,0.35436,0.46555,-0.47188,-0.09118,0.90292,0.91955,-0.02142,0.19409,0.49274,0.31866,0.4786,-0.76223,0.29447,0.6446,0.02682,0.22767,0.37836,0.73856,0.10885,-0.41354,0.63452
"1314",-0.53809,0.50381,-0.01958,-1.40715,-0.04986,-0.21928,-1.04639,-1.36832,0.33705,-0.30189,-1.28137,-1.03209,-0.80824,-0.79251,-0.8106,-0.70642,-1.56783,-0.81431,-1.24482,-0.07261,-1.06221,0.30424,-0.09776,-1.48332,-0.61459,-0.62232,-1.23051,-0.74084,-1.08902,-0.6516,-1.26183,-1.30392,-0.33951,-1.24608,-0.18572,-0.87455,-1.34579,-0.18606
"1315",-0.53131,-0.45453,-1.02734,0.07043,0.62321,0.01225,-0.80441,-0.60131,0.3832,0.24085,0.74928,0.60257,0.10079,0.32044,0.63477,-0.3528,0.42461,0.04968,-1.24482,-0.15014,-1.06221,-1.12665,-1.20963,0.09717,0.4103,-0.78074,-1.23051,0.48082,1.06151,1.44709,1.13832,0.36379,0.4894,0.34275,0.09446,0.52894,0.31601,0.21935
"1316",1.38975,0.42912,1.37787,1.54925,1.66831,1.40793,1.21015,1.22509,1.50622,0.66239,0.48432,0.4028,1.585,1.19553,1.75249,1.95872,1.01795,0.29134,0.39934,2.14349,1.87187,0.58955,2.49749,1.66459,0.09335,0.0535,1.39857,0.47525,0.16246,0.12923,1.17137,0.36497,-0.27966,0.8076,1.16705,-0.54061,-0.79893,-0.28701
"1317",1.67035,1.60695,1.3193,1.36476,1.63762,1.84745,1.16135,1.44598,1.77313,1.28573,1.71927,1.64482,1.37738,1.7166,1.74425,1.4518,1.652,1.72407,1.66318,1.70815,1.08841,1.66838,1.83757,1.63532,1.2719,1.17148,0.83404,1.5239,1.58951,0.71444,1.48424,1.71132,-0.5317,1.41396,1.05648,1.04961,1.22129,0.00213
"1318",-0.23603,-1.16873,-0.44239,0.31074,-0.37552,-0.38536,0.02244,-0.21361,-0.76056,-0.54638,-0.83901,-1.03209,0.29971,-1.26271,-0.22701,-1.14488,-0.03728,-0.37801,-0.46504,-0.63155,-0.64813,-0.31906,-0.30633,-0.72666,-0.65751,-0.48321,0.06962,-0.91879,-0.88106,-0.69414,-0.69698,-0.61766,-0.4601,-0.85599,0.05389,-0.93885,-0.55863,-1.08625
"1319",0.20271,0.35002,0.19815,-0.15214,0.75876,0.01718,0.11411,0.50965,0.27965,0.09806,1.19018,0.18491,0.89464,0.60776,0.22115,0.05855,1.07741,0.13954,0.04937,0.47568,0.0799,0.35947,0.3519,0.5761,0.11905,0.36767,0.36319,0.74685,0.53626,0.49737,0.21164,0.0337,0.54197,1.13295,0.47233,0.15106,0.6872,1.35497
"1320",-1.45769,-1.3942,-1.04905,-0.63388,-1.42668,-1.21719,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-1.39979,-1.39503,-1.24399,0.49458,0.23043,0.16995,-1.60767,-0.28572,-1.12665,-1.15317,-1.48332,-1.25268,-0.54805,-1.23051,-0.76672,-1.06147,-0.03901,-0.80297,-0.75554,-1.47218,0.34129,-0.0673,-0.27038,-0.7854,-1.27122
"1321",-1.45769,-1.15511,-1.46227,-0.39216,-1.42668,-0.46855,-0.81976,-1.36832,-1.47649,-1.21583,-1.28137,-0.83098,-1.36149,-1.39979,-0.96957,-1.22805,-0.77955,-1.20466,-1.24482,0.37554,-1.06221,-1.12665,-1.20963,-1.48332,-1.25268,-0.45243,-1.23051,-1.43337,-0.69269,-0.91587,-0.21271,-0.28875,-0.19607,-1.34158,-1.22961,-1.39906,-0.23825,-1.32403
"1322",0.21181,-0.05071,0.25979,0.27238,-0.3462,0.12159,0.42589,0.47655,-0.23169,-0.65476,-0.31116,-0.31597,-1.1296,-0.2116,-0.26781,-0.66189,-0.11552,-0.00688,-1.18012,-0.37339,-1.06221,0.22978,-0.02375,0.44272,-0.37382,-0.20202,0.65809,-0.25483,-0.52583,-0.30818,0.10366,0.08044,0.09174,0.19999,0.04609,-0.24721,-0.88994,0.33975
"1323",-0.89023,-0.69206,0.19014,-0.39216,-1.08886,-0.16992,-0.70805,-0.42991,-0.23366,-0.49453,-0.37208,-0.74055,-1.36149,-0.7323,-1.39503,-1.04207,-0.52306,-0.95951,-1.01624,-1.052,-0.51249,-0.89215,-1.20963,-0.4557,-1.15591,-1.22238,-0.39715,-0.41235,-1.08902,-0.40851,-1.03398,-0.84244,-0.18067,-0.41584,-0.98233,-1.22033,-0.86996,-0.55741
"1324",-0.19056,-0.68408,-0.19015,-0.39855,0.15098,-1.21719,-0.68098,-1.36832,-0.25768,-0.38382,-0.62265,-0.55746,0.7539,0.29867,0.13681,0.27585,-0.10048,-0.21342,0.22085,0.66334,0.94661,-1.12665,-0.34924,0.2255,-0.45647,0.16858,-1.23051,-0.65176,-0.36702,-0.07946,-0.71137,0.30377,-0.58196,-0.68467,-0.72583,-0.06181,-0.9104,-0.54967
"1325",0.74912,-0.84472,-0.70362,-0.91483,-0.40273,-1.21719,-0.57197,0.79534,-1.47649,-0.91947,-1.28137,0.40501,-0.17458,-1.39979,-1.01423,-1.06176,-1.14949,-0.77655,-1.24482,1.98581,-1.0001,-1.12665,-0.58257,-1.48332,-0.44089,-0.17921,0.16445,-0.88328,-1.08902,-0.38635,-1.26183,0.31134,-0.54618,-0.77861,-0.78542,-1.20703,-0.55863,-0.96262
"1326",-0.01463,-0.63017,0.08473,-0.23176,-0.63118,-0.15502,-0.10526,0.00655,0.09868,0.60189,0.0518,-1.03209,0.51536,-0.53885,-0.14423,0.0212,-0.59754,0.48267,0.32635,0.33699,-0.39433,0.09016,-0.24356,0.12631,-0.77715,0.16664,0.43519,-0.17605,0.19356,-1.29865,-0.42073,-0.16289,0.37649,0.06287,-0.20243,-0.47797,-0.74178,0.4473
"1327",0.44881,-0.12353,0.73912,0.00194,0.56248,0.22137,0.28532,0.12548,0.54307,0.23706,0.24716,-0.48291,1.12484,0.40403,0.39594,0.3683,0.63249,-0.05233,0.06894,0.92542,0.83862,-0.15197,0.92385,0.28291,-0.37382,-0.09839,0.32593,-1.09515,-0.6452,-0.18592,0.01799,-0.25263,-0.25642,-0.01318,-0.47284,-0.97296,-0.17003,0.12367
"1328",0.3037,0.03262,0.45572,0.24858,-0.2096,-0.32664,0.50907,0.41684,-0.06582,0.13906,0.07233,-0.03186,-0.11007,0.07366,-0.15066,0.1806,-0.00071,0.18832,0.00641,-0.0155,-1.06221,0.69431,0.09165,-0.05153,0.09769,0.02911,0.57291,0.07605,-1.08902,0.08102,0.30488,0.32629,0.17762,0.29504,0.5311,0.0952,0.23673,0.23894
"1329",1.33735,1.13094,1.6718,1.26911,1.49215,1.78047,1.28837,0.7581,1.70357,2.21435,1.44932,1.49559,1.54006,1.58528,1.82385,1.56178,1.56341,1.37839,1.37145,1.56216,1.65417,0.33123,1.74429,1.3718,1.23334,1.56529,1.13212,1.44918,1.30851,0.88497,1.17137,1.10542,0.53785,1.28342,1.62036,0.86311,1.00823,1.10828
"1330",0.2589,-1.3942,0.51519,0.47954,0.25766,0.81418,-0.25323,0.32921,-0.72466,0.05051,-0.21981,-0.35388,0.14206,0.58865,0.32487,-0.02211,0.02924,-0.24487,0.44125,0.11676,-1.06221,-0.16915,0.3023,0.59369,-0.16261,-0.29932,0.61513,-0.0189,-0.68059,-0.46666,0.08796,0.17451,-0.40138,0.33984,-0.50453,-0.5087,-0.12117,-0.27554
"1331",-1.10232,-1.3942,-1.46227,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,0.03516,-0.18386,-0.19141,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-1.60767,-1.06221,-1.12665,-1.20963,-0.26344,-1.25268,-1.27619,-1.23051,-1.43337,0.52643,0.55874,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-0.75153,-0.75033,-1.32403
"1332",-0.73883,0.1312,0.42235,0.676,0.20982,0.07663,0.79772,-0.15159,-1.02009,0.18435,-0.93255,0.37581,0.15009,0.46853,0.23792,0.58284,0.84918,0.10558,-0.75438,0.08082,-1.06221,0.57065,-1.20963,0.11271,0.04201,-0.09068,0.63229,0.23621,-0.13281,0.36008,0.22022,0.05067,0.57029,-0.09378,0.44329,0.0456,0.16581,0.82668
"1333",0.18423,0.27668,0.15313,0.51043,0.62524,0.05566,0.31945,0.23538,0.23419,0.17628,0.03503,-0.15368,-0.04994,0.90598,0.67447,0.38575,1.17425,-0.51358,-0.10011,0.63077,1.03672,-0.34791,0.20606,0.40838,-0.05977,-0.02884,-0.30444,0.19455,0.56672,-0.41132,0.45076,-0.02838,0.15597,0.15296,0.53427,-0.13834,-0.17442,0.12
"1334",1.78113,0.64636,1.20982,1.20873,1.86766,-0.14913,1.17364,0.76777,1.1857,0.84006,-0.34271,-0.04232,1.31632,1.16845,1.59031,1.85868,1.18443,0.82103,1.06223,1.71036,1.17422,-1.05354,-0.84291,1.52045,0.95465,1.21231,1.17574,-0.20864,-0.54643,0.24764,0.121,-0.3819,-1.22731,-0.01318,-0.20243,-0.50021,-0.65297,-0.56916
"1335",0.2103,0.54041,0.03653,-0.59361,-0.29839,0.22137,-0.10767,-0.6092,0.27532,0.20029,0.59908,-0.08535,0.25685,0.59079,0.54469,0.04006,0.42702,-0.00688,0.29629,0.31586,-1.06221,-0.90711,0.25644,0.05079,-0.5343,0.65108,-1.23051,0.28159,0.29809,0.21268,0.28445,0.72685,0.23828,0.64546,0.20247,0.28281,-0.26713,-0.28413
"1336",0.16219,0.9175,0.24981,-0.53998,-0.19232,-0.8044,0.34648,0.59599,-0.26995,0.01014,-0.04683,-1.03209,-0.1518,-0.00449,-0.70773,-0.59878,0.08254,-0.0611,-0.3609,-0.68209,-1.06221,-0.34373,0.05293,-1.14774,-0.50073,-0.05554,0.45433,-0.45484,-1.08902,-0.03901,-0.78179,-0.17796,0.29932,-0.34234,-0.30549,-0.12569,0.10612,-0.0631
"1337",-0.50795,-0.82588,0.12756,-0.38582,0.72214,-0.28491,-0.18543,-0.27466,0.19456,-0.37271,0.45553,-0.922,0.36096,-0.01474,0.61513,-0.0111,0.25278,0.09316,0.03192,0.43841,0.27891,-0.89215,-0.49994,0.41955,-0.79396,0.10251,-0.25961,-0.64408,-0.66864,-0.7183,-0.86969,-1.40071,-0.92557,-0.57145,-0.30549,-0.28113,-0.90524,0.10888
"1338",-1.45769,-1.3942,-1.46227,-1.40715,-1.22739,-1.21719,-1.37386,-1.36832,-1.25329,-1.21583,-1.28137,-1.03209,-1.36149,0.01168,-1.39503,-1.40095,0.11667,-1.20466,-0.92989,-1.60767,-1.00872,-1.12665,-1.20963,-1.48332,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,-1.29865,-0.46369,0.04392,0.78591,0.23496,-1.22961,-0.08199,0.02993,-1.32403
"1339",1.20792,0.97541,1.4163,1.30209,1.08524,1.08254,1.351,1.20798,0.82556,0.8701,1.23848,0.46508,0.67014,0.92853,1.15989,0.93319,0.93185,0.45044,1.13004,1.11906,1.13484,0.88709,1.33305,1.00867,1.17704,0.1801,1.35096,1.3111,1.67012,1.27057,1.27957,1.41665,1.00445,1.60592,1.0693,0.99041,1.49506,1.41517
"1340",-1.45769,-1.3942,-0.31438,-1.40715,-1.42668,-0.50662,-1.37386,-1.36832,-0.16359,-1.21583,-1.28137,-1.03209,-0.46416,-1.39979,0.03313,-1.40095,-1.56783,-1.20466,0.66802,-0.77595,-0.37676,0.50817,-1.20963,-1.48332,-1.25268,0.22661,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"1341",-0.59422,0.06388,-0.2725,-0.05181,0.12878,-1.18975,-0.00951,0.2002,-0.19319,-0.86762,-0.01946,-1.03209,-0.24918,0.19136,0.7543,-0.42792,0.6918,-0.32638,-1.24482,0.40758,1.29449,0.82707,-0.91167,0.05989,0.10843,-0.67376,-0.40891,-0.70743,-0.29275,0.58527,-0.35018,-1.00734,-1.47218,-0.51041,-1.22961,-0.63441,-1.34579,-0.7616
"1342",-0.55181,-0.81661,-0.80163,-0.81987,-0.65504,-0.98081,-1.37386,-1.23305,-1.27988,-1.21583,-0.61394,-1.03209,-0.90295,-0.84671,-0.81515,-0.79226,-0.78289,-0.967,-1.21655,-0.09384,-0.65399,-1.12665,-1.00903,-0.95827,-0.63342,-1.22238,-0.93365,-0.66733,-1.08902,-1.29865,-1.23538,-0.91861,-0.8392,-1.34158,-1.22961,-0.88791,-0.77208,-0.82204
"1343",-0.53809,-1.3942,-0.2725,-1.40715,-0.78452,-0.67673,-1.37386,-1.36832,-1.45964,-0.36538,-1.02317,-1.03209,-0.3116,-0.3342,-0.99722,-0.52069,-1.56783,0.74788,-0.1878,-0.41737,-0.13692,-1.12665,-1.20963,-1.48332,-0.65264,-0.93305,-1.23051,-0.16921,-0.72998,-1.16203,-0.67349,-0.67633,0.17762,-1.02069,-0.50453,-0.31649,-0.33855,-0.09057
"1344",-0.41705,0.03439,0.06018,-0.3013,-0.00686,0.31146,0.68841,0.25861,0.50417,0.15579,-0.10172,-0.10385,-0.16997,-0.89355,-0.2902,-0.05595,-0.00736,-0.42396,-1.24482,0.15024,-0.01476,0.57065,-0.43682,-0.88111,0.42104,-0.07044,-1.23051,-0.99987,-1.08902,-0.31067,0.48697,0.3975,0.19995,0.47254,0.17085,0.24001,0.22301,0.44215
"1345",0.27877,-0.18914,0.21788,0.06848,-0.29293,0.29157,0.33156,0.58644,-0.05615,0.25955,0.0784,0.43121,-0.15631,-0.18644,-0.05688,0.21573,-0.13084,-0.20999,0.42136,-0.16381,-0.30966,0.34344,0.26282,-0.10395,0.66737,0.16276,0.22275,-0.08266,0.34925,-0.2277,0.19949,0.1045,0.50414,0.23985,0.64177,-0.10268,0.85304,0.84176
"1346",-0.00886,0.97053,0.15453,-0.75682,0.82221,-0.00771,-0.95857,-1.06165,0.30935,1.67566,0.95093,-0.08535,0.76114,0.17135,0.19683,-0.28611,0.06063,-1.20466,0.75101,-0.31655,0.46002,-0.66838,-0.04101,-0.16408,1.0804,-1.27619,-1.12364,2.07878,0.0917,-1.29865,-0.9867,0.34342,0.616,-1.34158,-0.62179,-1.39906,-0.08478,1.05604
"1347",-1.45769,0.099,-1.46227,-0.24799,0.44247,-1.21719,-1.37386,-1.36832,-0.25363,0.08024,0.51097,-1.03209,0.42294,0.12822,0.27453,-0.66625,-1.56783,-1.10419,-0.29847,0.63595,-1.06221,-1.12665,0.91307,-0.82365,-0.69232,0.05131,-0.54902,-1.43337,-1.08902,-0.08324,-1.26183,-0.7514,-1.47218,-0.76877,-1.22961,-1.39906,-1.34579,-1.32403
"1348",-0.16069,0.23969,0.48115,-0.36397,-0.14701,0.28791,-0.18543,-1.10158,0.46688,0.45257,0.53686,-1.03209,0.48744,-0.11022,0.10359,-1.40095,0.03434,0.70382,-1.24482,0.04961,0.5826,-0.2677,0.23048,0.23004,-1.11505,-1.27619,-0.22328,-0.76236,-1.08902,-0.9107,-0.54421,-0.48283,-1.47218,-0.67138,-1.22961,-0.76692,-1.00321,-0.71877
"1349",0.24735,-0.05851,0.13759,0.19741,0.04565,0.18109,0.0513,0.44345,-1.00529,0.54666,-0.42324,-0.04936,0.49071,0.09037,0.04009,0.59216,-1.56783,0.17922,0.19997,0.06328,-0.53289,0.08221,0.54741,-0.11045,0.47726,0.27262,0.92074,0.11175,0.02365,-0.07946,-1.26183,0.15677,0.60842,0.59174,0.67238,0.40222,0.29845,0.38073
"1350",0.68812,1.25166,0.74842,0.91405,1.40833,0.86874,0.67289,0.48374,1.07667,1.16252,1.13415,1.37212,0.50044,0.84628,1.20356,0.94844,0.85306,1.06637,0.18722,1.21816,0.02541,1.08041,0.72066,1.23008,1.09673,1.17474,1.11738,0.98241,1.01882,1.42119,1.05231,0.58051,0.68832,0.72726,0.72697,0.40127,1.02362,1.18482
"1351",0.1248,-0.75,-0.01787,-0.0474,-1.04488,-0.54631,0.32704,0.20183,-0.19131,-0.97442,-0.40243,-0.32063,-0.61386,-0.42925,-0.51907,-0.84353,-0.33436,-0.48125,-0.46504,-0.55224,-0.19215,-0.03068,-0.00961,-0.89604,-0.37382,-0.46385,0.3021,-1.23025,-0.74274,-0.54563,-0.48221,-0.89895,-0.2197,-0.94645,0.2179,-0.71063,-0.22184,-1.32403
"1352",0.69887,-1.3942,-1.46227,-1.16099,-0.7799,-1.21719,-1.37386,0.31206,-1.47649,-1.21583,-1.28137,-1.03209,0.82372,-1.39979,0.66428,0.74594,-1.08977,-0.2628,0.63778,1.20057,1.21121,0.84273,-1.20963,-1.45559,-0.73376,0.94079,-0.42082,-1.3141,-1.08902,-1.25838,-1.26183,-1.41791,-1.10142,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"1353",1.25879,0.66039,0.97206,0.84859,1.03204,1.27791,1.15514,1.55623,0.51652,0.31348,0.74543,1.05031,0.57958,0.99374,0.98199,0.83345,0.11321,0.50901,0.86287,0.51012,0.76011,0.93273,1.45069,0.89313,1.16345,0.88381,0.96219,0.84433,0.89548,0.09181,0.53988,0.67735,0.86623,0.50596,1.40779,-0.08711,0.83083,1.08635
"1354",0.09957,-0.21682,-0.02299,0.17161,0.57857,0.13683,-0.10047,0.1619,0.62386,0.19831,-1.03689,-0.12272,0.22366,0.39613,0.53585,-0.37826,0.54402,-0.08487,-0.08862,0.72341,-1.06221,-1.12665,0.15292,0.19933,-0.037,-0.14332,-0.09615,0.10337,-0.55165,0.01482,0.18184,-0.45577,-0.97706,-0.12714,0.15231,-0.264,-0.569,-0.67788
"1355",1.75118,0.19963,0.75409,1.53427,1.38724,0.76722,1.29214,1.24758,0.9011,0.21595,-0.11911,1.03424,0.79952,1.16271,1.25659,1.32309,0.70743,0.43303,0.31892,0.32951,0.76514,1.02682,1.36417,0.88037,0.27785,0.83817,0.97955,0.32349,0.26598,0.72089,0.76846,1.14189,0.68415,0.99931,0.81599,0.75419,0.20342,-0.01268
"1356",0.90327,0.86109,1.03587,0.85113,0.6353,1.28921,1.53835,0.76865,0.73068,0.86819,0.53807,1.3523,0.57168,0.52997,0.6887,1.12254,0.01635,1.06818,1.10333,0.0798,-0.22844,1.41363,1.35665,0.3152,0.89988,-1.27619,1.16018,1.22844,1.00709,0.41466,0.76846,1.17406,1.18086,1.02171,1.12673,0.82912,0.96151,1.22597
"1357",-1.45769,-0.09042,-1.44486,-1.40715,-0.70894,-0.43998,-0.72188,-1.28145,-1.16628,-1.21583,-1.28137,-1.03209,-1.05156,-1.39979,-0.7706,-0.29493,-1.56783,-1.20466,-1.24482,0.28469,-1.06221,-1.12665,-1.20963,-0.01355,-1.25268,-0.34197,0.23877,-0.52589,-0.63369,-0.23905,-0.25236,-1.44434,-0.64513,-0.33014,-1.11093,-1.39906,-1.34579,-0.42384
"1358",-0.24589,-0.00529,-0.00437,-0.05403,-0.13085,0.1061,0.58888,-0.25834,0.01157,0.10466,-0.68605,0.06073,-0.52035,-0.10794,-0.38312,0.45386,0.01375,-0.10616,-0.41556,0.10792,-1.06221,0.12131,0.60271,-0.71418,0.18626,-0.05063,0.5603,-0.0189,-1.08902,-0.49423,-0.31845,-0.22019,0.35324,0.08431,0.4258,-0.6821,0.12803,0.40122
"1359",-0.4111,-1.22542,-0.55704,0.02261,-0.27138,-1.21719,0.37419,-0.46984,-0.42546,-1.21583,-0.91426,-1.03209,0.29836,0.02164,0.97781,-0.16535,-0.26275,-0.93011,-0.56299,0.23303,0.26171,-1.12665,-1.20963,0.75271,-1.25268,-0.86552,-0.91999,-1.39767,-1.08902,-1.21998,-1.16845,-0.57944,-0.72402,-1.09448,-1.22961,-1.39906,-1.34579,-0.70952
"1360",-0.0185,0.48704,0.80756,-1.30924,0.00111,0.97261,0.58315,-1.36832,1.10168,-0.56888,0.5761,-0.37835,0.97172,0.93076,1.0622,0.79211,-0.00603,0.12755,1.20892,0.73445,0.73064,0.7068,0.62339,0.09891,0.3162,0.3392,-0.37405,0.20213,0.44385,-0.80436,0.44547,0.44634,-0.61296,-0.07754,-1.22961,-0.07184,-1.34579,-1.32403
"1361",-1.43042,-0.53464,-1.37052,-1.40715,-1.28122,-1.21719,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-1.39979,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-1.60767,-1.06221,-1.12665,-1.20963,-1.48332,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,-0.90045,0.35619,-1.44434,-0.2627,-1.34158,-1.22961,0.61272,0.54559,-1.32403
"1362",0.31726,-1.3942,-0.37606,0.29252,-0.21209,-0.42011,-0.31726,0.31062,0.03348,-0.42574,-0.2454,-0.32063,-0.78954,-0.23748,-0.56602,-0.34966,-1.56783,-1.20466,-0.38395,-0.62666,-0.77994,0.00462,-0.07046,-0.61988,-0.5343,0.26742,0.20028,-0.58486,-0.50568,-1.29865,0.07198,-0.39564,0.20118,0.25915,0.42226,-0.27252,-0.46435,0.06884
"1363",-0.69746,-1.0775,-0.95039,-1.20532,-0.01894,-1.21719,-0.76954,-1.36832,-0.59453,-1.21583,-0.07744,-1.03209,-0.10792,-0.67578,-0.23644,0.34451,-0.88207,0.04968,-0.13843,0.32119,-0.39433,-1.12665,-0.82973,-1.48332,-1.25268,-0.9267,-1.23051,-1.43337,-0.37565,-1.29865,-1.26183,-0.62837,-1.39034,-0.71186,-1.22961,-0.40454,-0.15917,0.04515
"1364",0.55668,0.37438,0.57955,0.80788,0.43629,0.91749,0.52876,0.54718,0.6217,0.59805,0.17942,0.3457,0.19526,0.47462,0.63212,-0.03326,-0.12622,0.62654,-0.22328,0.08793,0.4097,0.30634,0.9699,0.85355,0.35957,-0.07044,0.49755,0.56058,-0.49577,-1.29865,0.37936,0.41892,-0.23991,0.2718,0.82188,-0.04048,-0.25016,-0.1165
"1365",0.21332,0.04839,0.6949,-0.0452,0.23943,-0.42801,0.25806,-0.01384,-0.16724,0.51355,-0.14712,-0.12272,0.21627,-0.59894,0.24482,0.15153,-0.82048,0.17463,0.3001,-0.29036,-0.86474,0.43764,0.45632,-0.0434,0.81314,0.2931,0.73972,-0.06427,-0.08718,-0.13803,0.09584,0.39063,0.35834,0.39908,0.51835,-0.10793,0.04026,0.46635
"1366",-1.45769,-0.28243,-1.1478,-1.40715,-0.41198,-1.21719,-1.37386,-1.36832,0.07841,-0.12004,-1.28137,-1.03209,-0.39638,0.00565,-0.25078,-0.36226,-0.49883,-0.11233,-1.24482,-0.4739,-1.06221,-1.12665,-1.20963,-0.85194,-1.14759,-0.30575,-0.53991,-1.223,-0.99176,-0.42267,-0.11816,-0.67255,-1.47218,-0.6284,0.05389,-1.3745,-0.70433,-1.32403
"1367",-0.20467,-0.92959,-0.28855,0.16986,-0.33758,0.17074,0.15677,-1.36832,-0.19131,-0.54195,-0.27173,0.16812,-0.58402,-0.19141,-0.33147,-0.29493,-1.1651,-0.58168,-0.32004,-0.90232,-0.27397,0.31263,-0.22936,-1.48332,0.42104,-0.22244,-1.23051,-0.59567,0.20758,-0.17105,0.25044,-0.26212,-0.17876,-0.06839,0.76879,-0.0421,-0.54162,-1.32403
"1368",1.38087,0.94693,1.19283,1.68616,1.99222,1.12742,1.48917,0.96589,1.70337,1.34223,1.36036,0.97331,1.44342,1.63738,1.6642,1.71509,1.44114,1.84767,1.68844,1.80831,1.53863,0.52,1.23477,1.57821,1.10479,1.47595,1.23761,1.0691,1.0835,0.86421,0.98807,0.61337,0.03577,0.90218,0.90294,0.41729,0.60169,0.88554
"1369",-0.73041,-0.34244,-0.69257,0.07043,0.23018,-0.95246,0.82914,0.47293,-0.72818,-0.52442,-0.73422,-0.37835,-0.42654,0.3666,0.20549,-0.22107,0.42622,-0.02934,0.29054,0.9247,0.92579,-0.42186,-0.82973,1.04866,0.15834,-0.53141,0.00829,-0.45174,-1.08902,-0.38909,-0.75093,0.18759,-1.19562,0.87903,-0.08806,-0.94845,-1.34579,-0.11173
"1370",1.33422,1.08153,1.37194,1.57304,0.90581,1.34607,1.59173,1.5632,1.11835,1.38571,1.24851,1.29382,0.78795,1.13581,0.92543,1.33003,0.95913,1.26541,1.34057,0.75387,0.5339,1.46091,1.62196,1.06245,1.34959,1.14636,1.48023,1.35638,0.99423,0.99402,1.40744,1.38846,1.48752,1.31106,1.35839,1.14897,1.35526,1.61121
"1371",0.87429,0.23829,0.55773,0.56702,0.85908,0.6557,0.70267,0.39473,0.79549,0.66835,0.87389,0.53141,0.87304,0.35147,0.92987,0.67429,-0.42565,1.134,0.97527,0.96354,1.96637,1.15723,0.44934,-0.13465,0.5397,0.43377,-0.55822,0.50819,0.69881,0.85818,0.84893,0.13409,0.64347,0.0609,0.1068,0.62662,0.80453,0.99851
"1372",0.56804,-0.14919,0.52166,0.5189,0.26365,0.63951,0.22494,0.46199,0.23191,0.46746,0.63577,0.19045,-0.16539,0.54246,0.13058,-0.1551,-0.39341,-0.9447,0.02434,0.26132,0.56717,-0.21533,0.47353,0.39706,-0.76064,-0.15421,0.05043,0.17455,-0.15992,-0.16685,0.20298,0.08206,0.19134,0.0939,0.36006,-1.39906,0.42543,-0.63875
